Date,Close,High,Low,Open,Volume,RSI,MACD,Signal_Line,MA20,20STD,Upper_Band,Lower_Band,Daily_Return,Lag_1,Lag_2,Lag_3,Target
2011-03-14,35.82500076293945,36.32500076293945,35.599998474121094,36.26499938964844,1001,70.0854904327206,1.679340113462466,1.6486364537773215,33.7506498336792,1.8754180605645976,37.501485954808395,29.99981371255,-0.0030055352551376924,35.93299865722656,35.06399917602539,36.042999267578125,34.11600112915039
2011-03-15,34.11600112915039,35.79999923706055,33.599998474121094,35.79999923706055,530,54.70957620744329,1.4958811197491642,1.61808538697169,33.929999923706056,1.715836233634444,37.361672390974945,30.498327456437167,-0.047704105998429,35.82500076293945,35.93299865722656,35.06399917602539,34.47100067138672
2011-03-16,34.47100067138672,34.939998626708984,33.900001525878906,34.349998474121094,235,57.27969200426779,1.3634174144285396,1.56715179246306,34.11889991760254,1.5396281150138371,37.198156147630215,31.039643687574866,0.010405660994453392,34.11600112915039,35.82500076293945,35.93299865722656,34.2599983215332
2011-03-17,34.2599983215332,34.599998474121094,33.70000076293945,33.79999923706055,239,57.735116876004156,1.2272656924434031,1.4991745724591288,34.30039987564087,1.3023718341117263,36.90514354386433,31.695656207417418,-0.0061211553405429164,34.47100067138672,34.11600112915039,35.82500076293945,35.060001373291016
2011-03-18,35.060001373291016,35.220001220703125,34.80500030517578,34.834999084472656,64,57.22005202337237,1.1704260888352351,1.43342487573435,34.474799919128415,1.1413703511141493,36.75754062135671,32.19205921690012,0.02335093668860444,34.2599983215332,34.47100067138672,34.11600112915039,36.00199890136719
2011-03-21,36.00199890136719,36.15999984741211,35.70500183105469,35.75,105,58.7837757897708,1.1877005487741101,1.384280010342302,34.65999984741211,1.067700414462604,36.795400676337316,32.5245990184869,0.026868154340512707,35.060001373291016,34.2599983215332,34.47100067138672,36.27099990844727
2011-03-22,36.27099990844727,36.40499877929688,35.83000183105469,36.18999862670898,266,58.13455820245709,1.2091583906155208,1.349255686396946,34.830349922180176,1.0374314539414065,36.905212830062986,32.755487014297366,0.007471835322728992,36.00199890136719,35.060001373291016,34.2599983215332,37.20199966430664
2011-03-23,37.20199966430664,37.400001525878906,36.25,36.25,320,65.52057690589375,1.2864582940570841,1.3366962079289737,35.02534999847412,1.0996980241064505,37.224746046687024,32.825953950261216,0.025667882280867138,36.27099990844727,36.00199890136719,35.060001373291016,37.38800048828125
2011-03-24,37.38800048828125,38.130001068115234,37.11000061035156,37.29999923706055,494,62.19813601517072,1.3471980756567703,1.338796581474533,35.23579998016358,1.1300840075873777,37.49596799533833,32.97563196498882,0.004999753391027095,37.20199966430664,36.27099990844727,36.00199890136719,37.05799865722656
2011-03-25,37.05799865722656,37.625,37.0,37.435001373291016,81,57.263608368285645,1.3531086066190383,1.3416589865034343,35.44379997253418,1.0576667764463823,37.559133525426944,33.328466419641416,-0.00882641025850317,37.38800048828125,37.20199966430664,36.27099990844727,37.09700012207031
2011-03-28,37.09700012207031,37.21500015258789,36.45000076293945,37.18000030517578,202,58.89381350189795,1.3454305513591294,1.3424132994745732,35.608449935913086,1.0452010274546446,37.69885199082238,33.518047881003795,0.0010524439056869284,37.05799865722656,37.38800048828125,37.20199966430664,36.97700119018555
2011-03-29,36.97700119018555,37.15999984741211,36.61000061035156,36.650001525878906,256,55.95057033296441,1.3145098747361033,1.3368326145268794,35.73649997711182,1.048294827610926,37.833089632333675,33.639910321889964,-0.0032347341156939713,37.09700012207031,37.05799865722656,37.38800048828125,37.5009994506836
2011-03-30,37.5009994506836,37.63999938964844,36.959999084472656,37.04999923706055,215,66.4818055025952,1.3171045349174904,1.3328869986050016,35.870299911499025,1.0955435563244982,38.06138702414802,33.67921279885003,0.014170923645293598,36.97700119018555,37.09700012207031,37.05799865722656,37.87200164794922
2011-03-31,37.87200164794922,37.91999816894531,37.3650016784668,37.3650016784668,63,64.06092668040215,1.3337232669221848,1.3330542522684383,36.04825000762939,1.1180904593364493,38.28443092630229,33.81206908895649,0.009893128255248573,37.5009994506836,36.97700119018555,37.09700012207031,37.73699951171875
2011-04-01,37.73699951171875,37.775001525878906,37.18000030517578,37.5,49,63.811011246233946,1.320775114270191,1.3305984246687887,36.16924991607666,1.1647617771062868,38.49877347028923,33.83972636186409,-0.003564695034749432,37.87200164794922,37.5009994506836,36.97700119018555,38.48400115966797
2011-04-04,38.48400115966797,38.5099983215332,38.32500076293945,38.32500076293945,18,86.6442308246196,1.3551688570228961,1.3355125111396102,36.30069999694824,1.2709397165250327,38.8425794299983,33.758820563898176,0.019794940181114384,37.73699951171875,37.87200164794922,37.5009994506836,39.17499923706055
2011-04-05,39.17499923706055,39.30500030517578,38.29999923706055,38.70500183105469,45,87.35698692668291,1.421794355586698,1.3527688800290278,36.476799964904785,1.4125811425416546,39.301962249988094,33.65163767982148,0.017955463480152867,38.48400115966797,37.73699951171875,37.87200164794922,39.38399887084961
2011-04-06,39.38399887084961,39.71500015258789,39.400001525878906,39.53499984741211,29,90.70539705782528,1.4744633710533392,1.3771077782338903,36.64384994506836,1.549496229123553,39.742842403315464,33.54485748682126,0.005335025854737996,39.17499923706055,38.48400115966797,37.73699951171875,39.54199981689453
2011-04-07,39.54199981689453,39.66999816894531,39.459999084472656,39.560001373291016,49,89.64963800223941,1.5115293319034038,1.403992088967793,36.867749977111814,1.630604544937298,40.12895906698641,33.606540887237216,0.004011805570151683,39.38399887084961,39.17499923706055,38.48400115966797,40.59999847412109
2011-04-08,40.59999847412109,40.92499923706055,39.845001220703125,39.845001220703125,65,89.85779551971893,1.6077429624119404,1.4447422636566225,37.10109996795654,1.8134791642801926,40.72805829651693,33.47414163939616,0.026756326491472082,39.54199981689453,39.38399887084961,39.17499923706055,40.604000091552734
2011-04-11,40.604000091552734,41.72499847412109,39.834999084472656,40.970001220703125,19,89.36939372513135,1.6651213721791436,1.4888180853611268,37.34004993438721,1.9464592046503044,41.232968343687816,33.447131525086604,9.856200940983051e-05,40.59999847412109,39.54199981689453,39.38399887084961,40.05799865722656
2011-04-12,40.05799865722656,40.775001525878906,39.900001525878906,40.2599983215332,20,77.90147243516404,1.647544554618264,1.5205633792125544,37.637149810791016,1.880827828688908,41.39880546816883,33.8754941534132,-0.013446986333737199,40.604000091552734,40.59999847412109,39.54199981689453,40.23500061035156
2011-04-13,40.23500061035156,40.70500183105469,40.209999084472656,40.209999084472656,13,77.86254868229278,1.6291179211133766,1.542274287592719,37.92534980773926,1.810436073396472,41.5462219545322,34.30447766094632,0.004418641945634683,40.05799865722656,40.604000091552734,40.59999847412109,41.6609992980957
2011-04-14,41.6609992980957,41.84999847412109,40.7400016784668,41.23500061035156,22,87.09102701639304,1.7098705346704648,1.575793537008268,38.295399856567386,1.7778969179440336,41.85119369245545,34.73960602067932,0.035441746392747886,40.23500061035156,40.05799865722656,40.604000091552734,42.56600189208984
2011-04-15,42.56600189208984,42.790000915527344,42.5,42.5,8,88.67201619316127,1.825846486868052,1.625804126980225,38.67069988250732,1.8497605503170316,42.37022098314139,34.971178781873256,0.0217230169521041,41.6609992980957,40.23500061035156,40.05799865722656,42.95700073242188
2011-04-18,42.95700073242188,42.93999862670898,42.75,42.93999862670898,31,90.72455801353277,1.9270942601904508,1.6860621536222702,39.01844997406006,1.9714071290700423,42.96126423220014,35.07563571591998,0.009185707441428992,42.56600189208984,41.6609992980957,40.23500061035156,43.91899871826172
2011-04-19,43.91899871826172,43.2400016784668,43.05500030517578,43.05500030517578,10,91.24674794874385,2.061198830636073,1.7610894890250308,39.40084991455078,2.1445742694178174,43.689998453386416,35.11170137571515,0.02239444024111692,42.95700073242188,42.56600189208984,41.6609992980957,44.46500015258789
2011-04-20,44.46500015258789,45.31999969482422,44.46500015258789,44.59999847412109,68,91.43930751425296,2.1863327386450067,1.8461381389490261,39.763999938964844,2.3570487071503594,44.47809735326556,35.04990252466413,0.012432010069918675,43.91899871826172,42.95700073242188,42.56600189208984,46.0620002746582
2011-04-21,46.0620002746582,46.27000045776367,45.09000015258789,45.119998931884766,57,94.20196215604646,2.3868526735904254,1.954281045877306,40.19769992828369,2.673607997619324,45.54491592352234,34.85048393304504,0.03591589152344499,44.46500015258789,43.91899871826172,42.95700073242188,47.1510009765625
2011-04-25,47.1510009765625,49.10499954223633,45.935001373291016,47.23500061035156,84,94.40515130572919,2.603626437319633,2.0841501241657716,40.70235004425049,2.9842803185971327,46.67091068144475,34.73378940705622,0.02364206277215075,46.0620002746582,44.46500015258789,43.91899871826172,45.05799865722656
2011-04-26,45.05799865722656,46.14500045776367,44.7599983215332,46.11000061035156,75,76.35514635187545,2.5768293271624927,2.182685964765116,41.1003999710083,3.008906981769434,47.11821393454717,35.08258600746943,-0.044389350723992305,47.1510009765625,46.0620002746582,44.46500015258789,45.9640007019043
2011-04-27,45.9640007019043,45.89500045776367,44.89500045776367,45.2400016784668,170297,77.74496816155414,2.5987425312910375,2.2658972780703004,41.54974994659424,3.0316817447414808,47.6131134360772,35.48638645711128,0.020107463084857224,45.05799865722656,47.1510009765625,46.0620002746582,47.52000045776367
2011-04-28,47.52000045776367,49.52000045776367,47.244998931884766,47.82500076293945,40534,80.09201771634567,2.710421033211965,2.354802029098633,42.05069999694824,3.152803942988604,48.35630788292545,35.74509211097103,0.033852574451703754,45.9640007019043,45.05799865722656,47.1510009765625,48.58399963378906
2011-04-29,48.58399963378906,49.18999862670898,47.540000915527344,48.459999084472656,3975,80.1010252675349,2.8519078731667236,2.4542231979122513,42.586299896240234,3.311450791658601,49.209201479557436,35.96339831292303,0.022390554835349574,47.52000045776367,45.9640007019043,45.05799865722656,46.07799911499024
2011-05-02,46.07799911499024,48.084999084472656,42.18999862670898,47.970001220703125,3936,67.36233314942265,2.7303501380343036,2.5094485859366618,43.00334987640381,3.1916507530690787,49.38665138254197,36.62004837026565,-0.051580778397996574,48.58399963378906,47.52000045776367,45.9640007019043,42.57600021362305
2011-05-03,42.57600021362305,45.42499923706055,40.845001220703125,43.89500045776367,1682,56.7254296984291,2.324635759254157,2.4724860206001606,43.207949829101565,3.0128404866303455,49.233630802362256,37.182268855840874,-0.07600154018467165,46.07799911499024,48.58399963378906,47.52000045776367,39.382999420166016
2011-05-04,39.382999420166016,42.255001068115234,38.97999954223633,41.5,990,48.04011538860467,1.7255644788599867,2.323101712252126,43.218349838256835,2.9985113860123134,49.21537261028146,37.221327066232206,-0.07499532077781623,42.57600021362305,46.07799911499024,48.58399963378906,36.23099899291992
2011-05-05,36.23099899291992,39.52000045776367,34.439998626708984,39.21500015258789,963,38.42809861564017,0.9851004561057763,2.055501461022856,43.06069984436035,3.2803569622184545,49.62141376879726,36.49998591992344,-0.08003454469321392,39.382999420166016,42.57600021362305,46.07799911499024,35.28300094604492
2011-05-06,35.28300094604492,36.32500076293945,33.53499984741211,34.81999969482422,479,34.50755027634443,0.3181148338997062,1.7080241355982262,42.847749900817874,3.6393933191095167,50.126536539036906,35.56896326259884,-0.026165385256427864,36.23099899291992,39.382999420166016,42.57600021362305,37.11000061035156
2011-05-09,37.11000061035156,37.93000030517578,35.540000915527344,35.540000915527344,283,38.278337519543015,-0.062333926333010936,1.3539525232119787,42.67325000762939,3.831441030831021,50.33613206929144,35.010367945967346,0.05178130021027694,35.28300094604492,36.23099899291992,39.382999420166016,38.47999954223633
2011-05-10,38.47999954223633,38.69499969482422,37.6150016784668,37.70000076293945,171,39.27176897104012,-0.2504082946119013,1.0330803596472027,42.567049980163574,3.9202232241466417,50.40749642845686,34.72660353187029,0.03691724358265347,37.11000061035156,35.28300094604492,36.23099899291992,35.50899887084961
2011-05-11,35.50899887084961,39.380001068115234,35.025001525878906,38.83000183105469,332,33.877006170211246,-0.6319092544326352,0.700082436831235,42.339599990844725,4.195743014202599,50.73108601924992,33.94811396243953,-0.07720895807510852,38.47999954223633,37.11000061035156,35.28300094604492,34.792999267578125
2011-05-12,34.792999267578125,35.150001525878906,32.595001220703125,34.845001220703125,131,29.04845061000684,-0.9807215502291342,0.3639216394191612,42.06749992370605,4.504512383077467,51.07652468986099,33.058475157551115,-0.02016389157789722,35.50899887084961,38.47999954223633,37.11000061035156,35.01100158691406
2011-05-13,35.01100158691406,36.40499877929688,34.025001525878906,34.494998931884766,297,26.673587908369882,-1.2254407245929926,0.046049166616730475,41.73500003814697,4.773500353747138,51.28200074564125,32.187999330652694,0.006265694936483435,34.792999267578125,35.50899887084961,38.47999954223633,34.12900161743164
2011-05-16,34.12900161743164,35.224998474121094,33.505001068115234,35.21500015258789,91,27.97550143718034,-1.47356610692119,-0.2578738880908536,41.313150024414064,5.060379152271806,51.43390832895768,31.19239171987045,-0.02519208047484378,35.01100158691406,34.792999267578125,35.50899887084961,33.487998962402344
2011-05-17,33.487998962402344,34.150001525878906,33.095001220703125,33.75,24,24.58648861224505,-1.7023076740248655,-0.546760645277656,40.83969993591309,5.334046308470507,51.5077925528541,30.171607318972075,-0.0187817581719677,34.12900161743164,35.01100158691406,34.792999267578125,35.09400177001953
2011-05-18,35.09400177001953,35.18000030517578,34.439998626708984,34.439998626708984,34,24.73980236348028,-1.7340074507887664,-0.7842100063798781,40.39845008850098,5.430061976301363,51.25857404110371,29.538326135898252,0.0479575626307287,33.487998962402344,34.12900161743164,35.01100158691406,34.926998138427734
2011-05-19,34.926998138427734,35.69499969482422,34.599998474121094,35.400001525878906,58,21.186555672040143,-1.752404916576488,-0.9778489884192001,39.92154998779297,5.472789970486679,50.86712992876633,28.97597004681961,-0.004758751443799891,35.09400177001953,33.487998962402344,34.12900161743164,35.082000732421875
2011-05-20,35.082000732421875,35.220001220703125,34.2599983215332,34.654998779296875,67,24.245848070128346,-1.7344835798057687,-1.129175906696514,39.37255001068115,5.374233159165747,50.12101632901265,28.624083692349657,0.00443790197427818,34.926998138427734,35.09400177001953,33.487998962402344,34.9010009765625
2011-05-23,34.9010009765625,35.10499954223633,34.39500045776367,34.61000061035156,41,28.712502959895872,-1.7151151787598877,-1.2463637611091887,38.760050010681155,5.1337509897394416,49.027551990160035,28.492548031202272,-0.005159333905722763,35.082000732421875,34.926998138427734,35.09400177001953,36.12099838256836
2011-05-24,36.12099838256836,36.65999984741211,35.0,35.0,104,39.84054032090583,-1.5830733030595354,-1.3137056694992582,38.31319999694824,4.94208310498094,48.19736620691012,28.429033786986363,0.034955943149743485,34.9010009765625,35.082000732421875,34.926998138427734,37.63999938964844
2011-05-25,37.63999938964844,37.70000076293945,36.650001525878906,36.650001525878906,151,54.88523511254553,-1.340407100130541,-1.3190459556255147,37.89699993133545,4.602708131047553,47.10241619343056,28.691583669240345,0.04205312906891123,36.12099838256836,34.9010009765625,35.082000732421875,37.32600021362305
2011-05-26,37.32600021362305,38.82500076293945,36.93000030517578,38.18999862670898,833,57.4091454165839,-1.1600570793975393,-1.2872481803799198,37.38729991912842,4.006846378714463,45.400992676557344,29.37360716169949,-0.008342167404809975,37.63999938964844,36.12099838256836,34.9010009765625,37.85699844360352
2011-05-27,37.85699844360352,38.150001525878906,37.400001525878906,37.400001525878906,350,52.99014214020524,-0.9631783487462044,-1.2224342140531768,36.85094985961914,3.027441551668647,42.90583296295644,30.79606675628185,0.014225961178306878,37.32600021362305,37.63999938964844,36.12099838256836,38.303001403808594
2011-05-31,38.303001403808594,38.650001525878906,37.845001220703125,38.32500076293945,55,49.23490125891137,-0.762373655840662,-1.130422102410674,36.462199974060056,2.1532121767272328,40.76862432751452,32.15577562060559,0.011781255211489983,37.85699844360352,37.32600021362305,37.63999938964844,37.68899917602539
2011-06-01,37.68899917602539,38.334999084472656,36.47499847412109,38.22499847412109,439,61.834945223352044,-0.6453402575658558,-1.0334057334417104,36.21784992218018,1.6387170019594846,39.49528392609915,32.94041591826121,-0.016030133547762948,38.303001403808594,37.85699844360352,37.32600021362305,36.20000076293945
2011-06-02,36.20000076293945,37.25,35.65999984741211,36.790000915527344,185,57.046978070582696,-0.6650736194193385,-0.959739310637236,36.058699989318846,1.4599576068647178,38.97861520304828,33.138784775589414,-0.03950750737984876,37.68899917602539,38.303001403808594,37.85699844360352,36.1870002746582
2011-06-03,36.1870002746582,36.209999084472656,35.17499923706055,36.18000030517578,436,56.01348601988025,-0.6739921200002641,-0.9025898725098417,36.05650005340576,1.4597174435524867,38.97593494051074,33.137065166300786,-0.00035912950296290713,36.20000076293945,37.68899917602539,38.303001403808594,36.7760009765625
2011-06-06,36.7760009765625,37.275001525878906,36.52000045776367,36.75,99,63.95358985279751,-0.626312916371873,-0.8473344812822481,36.13115005493164,1.4562506569232005,39.043651368778036,33.21864874108524,0.016276582679796592,36.1870002746582,36.20000076293945,37.68899917602539,37.040000915527344
2011-06-07,37.040000915527344,37.43999862670898,36.65499877929688,37.0,152,69.4993319679512,-0.5607601216302385,-0.7900196093518461,36.12765007019043,1.4538563966422053,39.03536286347484,33.219937276906016,0.007178592885427992,36.7760009765625,36.1870002746582,36.20000076293945,36.61899948120117
2011-06-08,36.61899948120117,36.77999877929688,36.09999847412109,36.720001220703125,21,59.623855724375275,-0.5365948256777102,-0.739334652617019,36.03460006713867,1.3513147625611663,38.737229592261,33.331970542016336,-0.011366129155512161,37.040000915527344,36.7760009765625,36.1870002746582,37.42300033569336
2011-06-09,37.42300033569336,37.4900016784668,36.900001525878906,37.01499938964844,48,64.57944325061922,-0.4474100404485455,-0.6809497301833243,36.13030014038086,1.3796110964328063,38.889522333246475,33.371077947515246,0.02195583893287223,36.61899948120117,37.040000915527344,36.7760009765625,36.32600021362305
2011-06-10,36.32600021362305,37.83000183105469,36.400001525878906,37.650001525878906,24,56.545985716769046,-0.459947212295134,-0.6367492266056863,36.206950187683105,1.3435152060693023,38.89398059982171,33.5199197755445,-0.029313526767762,37.42300033569336,36.61899948120117,37.040000915527344,34.73600006103516
2011-06-13,34.73600006103516,36.04999923706055,34.73600006103516,36.04999923706055,43,49.24387834087465,-0.5913658381671993,-0.627672548917989,36.19320011138916,1.357731253876185,38.90866261914153,33.47773760363679,-0.043770306205955456,36.32600021362305,37.42300033569336,36.61899948120117,35.40999984741211
2011-06-14,35.40999984741211,35.45500183105469,34.619998931884766,34.959999084472656,23,46.570197017140174,-0.6338235724794359,-0.6289027536302784,36.257250022888186,1.2834101039821975,38.824070230852584,33.69042981492379,0.01940349450692791,34.73600006103516,36.32600021362305,37.42300033569336,35.40599822998047
2011-06-15,35.40599822998047,35.79999923706055,35.09000015258789,35.650001525878906,15,37.37853322620577,-0.6601843358242547,-0.6351590700690737,36.35314998626709,1.1278211533393283,38.60879229294575,34.09750767958843,-0.00011300811773184982,35.40999984741211,34.73600006103516,36.32600021362305,35.553001403808594
2011-06-16,35.553001403808594,35.650001525878906,35.349998474121094,35.650001525878906,7,39.790413755563534,-0.6615871384149727,-0.6404446837382536,36.37609996795654,1.1052953883539438,38.58669074466443,34.16550919124865,0.004151928519943393,35.40599822998047,35.40999984741211,34.73600006103516,35.73899841308594
2011-06-17,35.73899841308594,35.80500030517578,35.19499969482422,35.19499969482422,12,37.29912584141245,-0.6403093774435291,-0.6404176224793088,36.416699981689455,1.0633837518775406,38.54346748544454,34.28993247793437,0.0052315416964323624,35.553001403808594,35.40599822998047,35.40999984741211,36.06499862670898
2011-06-20,36.06499862670898,36.06999969482422,35.72999954223633,35.79999923706055,14,36.383541575666456,-0.5903360789866454,-0.6304013137807762,36.46584987640381,1.0202907889285637,38.506431454260934,34.42526829854668,0.00912169417438613,35.73899841308594,35.553001403808594,35.40599822998047,36.37300109863281
2011-06-21,36.37300109863281,36.54999923706055,36.06999969482422,36.06999969482422,21,41.68353755993605,-0.5198857353813509,-0.6082981981008911,36.53944988250733,0.9522936904268,38.444037263360926,34.63486250165373,0.008540204731790402,36.06499862670898,35.73899841308594,35.553001403808594,36.73400115966797
2011-06-22,36.73400115966797,36.73400115966797,36.18999862670898,36.18999862670898,20,53.935729399731336,-0.429967247797407,-0.5726320080401943,36.57010002136231,0.9479718545986882,38.46604373055968,34.67415631216493,0.009924945705091393,36.37300109863281,36.06499862670898,35.73899841308594,35.005001068115234
2011-06-23,35.005001068115234,35.56999969482422,35.005001068115234,35.564998626708984,12,43.04706973170584,-0.49254431186208336,-0.5566144688045722,36.43835010528564,0.9741947112355269,38.386739527756696,34.48996068281459,-0.04706811229295349,36.73400115966797,36.37300109863281,36.06499862670898,34.64099884033203
2011-06-24,34.64099884033203,35.334999084472656,34.935001373291016,35.334999084472656,6,37.09969925006129,-0.5649961003186874,-0.5582907951073953,36.304100036621094,1.0289017806087282,38.36190359783855,34.24629647540364,-0.010398577822491761,35.005001068115234,36.73400115966797,36.37300109863281,33.58000183105469
2011-06-27,33.58000183105469,33.95500183105469,33.58000183105469,33.95500183105469,14,30.930353229287007,-0.69995955810802,-0.5866245477075203,36.090250205993655,1.1287795267136589,38.34780925942097,33.83269115256634,-0.030628360751597028,34.64099884033203,35.005001068115234,36.73400115966797,33.632999420166016
2011-06-28,33.632999420166016,34.03499984741211,33.724998474121094,33.724998474121094,60150,32.84697125216174,-0.7934956839328606,-0.6279987749525884,35.856750106811525,1.1299764509257473,38.116703008663016,33.59679720496003,0.0015782485473934127,33.58000183105469,34.64099884033203,35.005001068115234,34.75
2011-06-29,34.75,34.93000030517578,33.849998474121094,33.904998779296875,33621,35.17799871644793,-0.768630828180001,-0.6561251855980709,35.70980014801025,1.0685938166026414,37.84698778121553,33.57261251480497,0.03321144706363133,33.632999420166016,33.58000183105469,34.64099884033203,34.8120002746582
2011-06-30,34.8120002746582,35.13999938964844,34.45000076293945,34.8849983215332,2964,40.516164428603226,-0.7354445993048273,-0.6719890683394222,35.640400123596194,1.0800921708887228,37.80058446537364,33.48021578181875,0.0017841805657037302,34.75,33.632999420166016,33.58000183105469,33.694000244140625
2011-07-01,33.694000244140625,34.68000030517578,33.474998474121094,34.68000030517578,1803,43.06258641480524,-0.7902480452210696,-0.6956408637157517,35.515750122070315,1.1549511532774837,37.82565242862528,33.20584781551535,-0.032115363141928976,34.8120002746582,34.75,33.632999420166016,35.402000427246094
2011-07-05,35.402000427246094,35.650001525878906,33.83000183105469,33.83000183105469,1252,49.953186927700706,-0.6879288153610332,-0.6940984540448081,35.44705009460449,1.116258884894941,37.67956786439437,33.21453232481461,0.05069152284470846,33.694000244140625,34.8120002746582,34.75,35.9109992980957
2011-07-06,35.9109992980957,36.19499969482422,35.119998931884766,35.435001373291016,1413,52.7903695438003,-0.5593206334329892,-0.6671428899224443,35.39060001373291,1.05851605106703,37.50763211586697,33.273567911598846,0.014377686704333037,35.402000427246094,33.694000244140625,34.8120002746582,36.52799987792969
2011-07-07,36.52799987792969,36.625,35.7400016784668,36.150001525878906,214,55.12132977043682,-0.4029657935489581,-0.6143074706477472,35.38605003356933,1.0531398550093456,37.49232974358802,33.27977032355064,0.017181381523590833,35.9109992980957,35.402000427246094,33.694000244140625,36.5359992980957
2011-07-08,36.5359992980957,36.81999969482422,36.08000183105469,36.42499923706055,280,54.266143447488396,-0.27523522971148395,-0.5464930224604946,35.34169998168945,0.9789050210795313,37.29951002384851,33.38388993953039,0.00021899420150983673,36.52799987792969,35.9109992980957,35.402000427246094,35.68899917602539
2011-07-11,35.68899917602539,36.810001373291016,35.625,36.65999984741211,310,48.09369565351936,-0.23959180362549404,-0.4851127786934945,35.30984992980957,0.9552714420879345,37.22039281398544,33.399307045633705,-0.023182618194172666,36.5359992980957,36.52799987792969,35.9109992980957,35.62900161743164
